,0,1
241,3.667823916362045,24.803454763146554
242,3.057156321660675,28.814098289643503
243,5.410868172473317,23.10852498526491
244,6.359885499558999,25.819893853206484
245,-6.382325662569176,27.72173074475117
246,6.519983024630651,31.119432291222772
247,0.5280539301787877,29.61026760440215
248,1.5300111845677304,33.04702400182216
249,11.674598336352126,31.437106702281927
250,7.310828574300292,32.47634579555427
251,9.331039964624285,31.550003501243797
252,-1.9755246132944002,24.605328277195756
253,10.500804862353984,30.30376263084916
254,6.1660221409144516,27.021759997042317
255,-3.7755801217539116,24.17692126970468
256,3.716584637294959,30.95925357092837
257,2.982248297690101,37.7640154473467
258,2.571841134194438,30.45357366515131
259,3.459781963270255,35.537548588216815
260,1.6187796210185394,35.15838434150635
261,4.964971945754226,37.52299772555689
262,-2.7771213990746286,25.74527063677522
263,0.5664129455885116,38.008307942693634
264,-0.7188007031282218,29.658686047408807
265,8.36141962966441,31.566837105593205
266,7.348542351972735,23.96259296769548
267,9.975044134143529,35.21455380007257
268,0.7838634736234358,24.111080283439538
269,1.2504124591773715,34.16877157986553
270,4.8149848377850715,29.3350738939578
271,2.2794928816205378,31.225908241097326
272,10.81400319264015,31.700858685857977
273,-4.071609423406128,32.12339995613412
274,5.457480008540332,35.83018305734721
275,-1.8203873986803947,31.490484668692236
276,7.072848999462442,33.47175716847398
277,4.978999955807471,35.56293696509653
278,15.827003236410423,41.267322892100196
279,0.29186092733176316,32.01528931999296
280,6.042150538091363,32.06202793179573
281,5.196635032612312,27.623281062887862
282,5.771973260786606,31.874702871931426
283,5.499963867028784,33.362862134501654
284,-7.237165235966456,30.115665239138696
285,4.210674408144042,34.15451734758548
286,1.4470593624879253,27.137043615898918
287,5.14199944023737,29.189504251411417
288,-1.2028632435182711,27.19611357316066
289,6.356254225791762,35.860337267490145
290,5.865465320232083,23.78283075896313
291,-2.865701920600861,24.17685408575695
292,-2.3393390970558485,27.53633570504541
293,4.297346433920385,36.521663583525424
294,2.2445058528775252,30.837239327541702
295,3.6893973902090016,30.670509030184764
296,-1.126819101518545,26.834016694436155
297,6.120206324094227,27.97134360122979
298,0.7238144575948993,34.11263215226929
299,3.5729459322651627,30.60299610104967
